room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
11376620,1454,59639742,Entire home/apt,NA,Belgium,Oostende,Oostende,1,0,4,2,NA,100,NA,2-bedroom Appartment Royal Clipper Center Ostend,2017/07/15 15:48:20,51.230385,2.92409,0101000020E6100000317C444C89640740963E74417D9D4940
15317282,1454,61777907,Entire home/apt,NA,Belgium,Gent,Evergem,0,0,4,1,NA,90,NA,Rustig appartement op een unieke historische site,2017/07/15 15:47:46,51.184936,3.747307,0101000020E61000003293A8177CFA0D4031ED9BFBAB974940
13125469,1454,35300290,Entire home/apt,NA,Belgium,Gent,Gent,0,0,2,1,NA,95,NA,Modern Apartment 3 km from the city center of Gent,2017/07/15 15:47:39,51.049963,3.74879,0101000020E610000021938C9C85FD0D404981053065864940
9968646,1454,51225264,Entire home/apt,NA,Belgium,Virton,Florenville,25,4.5,4,2,NA,84,NA,Chalet Forestier l'écureuil,2017/07/15 17:09:15,49.737828,5.326351,0101000020E61000004D11E0F42E4E15405B09DD2571DE4840
12354001,1454,14245398,Entire home/apt,NA,Belgium,Veurne,De Panne,10,5,5,3,NA,89,NA,vacances à la mer,2017/07/15 15:45:00,51.077739,2.600907,0101000020E6100000F17F4754A8CE0440D74FFF59F3894940
8032108,1454,11185878,Entire home/apt,NA,Belgium,Tournai,Tournai,2,0,2,0,NA,100,NA,Studio Grand Place Tournai,2017/07/15 15:43:36,50.605679,3.384958,0101000020E610000026AB22DC64140B40DF6FB4E3864D4940
1611613,1454,8581114,Entire home/apt,NA,Belgium,Tournai,Tournai,11,4.5,6,2,NA,95,NA,Maison de caractère du XVIIe Siècle,2017/07/15 15:43:34,50.604101,3.385139,0101000020E61000002B508BC1C3140B408E3D7B2E534D4940
3047819,1454,15511862,Entire home/apt,NA,Belgium,Philippeville,Couvin,5,4,4,2,NA,89,NA,Gite Brouffe : Prunelliers,2017/07/15 15:42:57,50.100224,4.491079,0101000020E61000007102D369DDF611401C23D923D40C4940
5864588,1454,30452651,Entire home/apt,NA,Belgium,Charleroi,Charleroi,1,0,4,2,NA,95,NA,petit appartement 4 personnes -,2017/07/15 15:42:57,50.380144,4.451793,0101000020E6100000363FFED2A2CE1140A4E2FF8EA8304940
2024542,1454,8736003,Entire home/apt,NA,Belgium,Dinant,Hastière,2,0,4,2,NA,89,NA,ruim en comfortabel 4-pers. huis,2017/07/15 15:42:50,50.225129,4.799804,0101000020E610000006D7DCD1FF321340CB30EE06D11C4940
12804877,1454,68978387,Entire home/apt,NA,Belgium,Tournai,Estaimpuis,0,0,3,0,NA,89,NA,Studio 3 personnes,2017/07/15 15:42:30,50.660966,3.264104,0101000020E610000039F1D58EE21C0A404CE2AC889A544940
11597205,1454,61357842,Entire home/apt,NA,Belgium,Tournai,Tournai,1,0,2,1,NA,95,NA,Superbe appartement centre ville avec terrasse !,2017/07/15 15:42:23,50.607005,3.395548,0101000020E610000054FCDF11152A0B4016C1FF56B24D4940
12151049,1454,49550362,Entire home/apt,NA,Belgium,Tournai,Tournai,3,4.5,4,1,NA,100,NA,La Petite Galerie Dame Odile,2017/07/15 15:42:23,50.609523,3.390587,0101000020E610000028F1B913EC1F0B40759483D9044E4940
9571394,1454,49550362,Entire home/apt,NA,Belgium,Tournai,Tournai,12,5,4,1,NA,89,NA,La petite galerie Cheoncq Clotiers,2017/07/15 15:42:12,50.607802,3.390105,0101000020E6100000740CC85EEF1E0B40C138B874CC4D4940
15317255,1454,97589212,Entire home/apt,NA,Belgium,Ath,Frasnes-lez-Anvaing,2,0,6,3,NA,95,NA,"Gîte rural ""Les Graminées"" - 3 épis",2017/07/15 15:41:32,50.693841,3.549767,0101000020E61000003A5CAB3DEC650C40DDCF29C8CF584940
3051759,1454,15536713,Entire home/apt,NA,Belgium,Brussel,Brussel,13,5,3,1,NA,82,NA,"Tono""View of the Palace of Justice""",2017/07/15 15:30:43,50.835313,4.350826,0101000020E6100000925852EE3E6711403A765089EB6A4940
4248110,1454,15536713,Entire home/apt,NA,Belgium,Brussel,Brussel,13,4.5,4,1,NA,82,NA,"Tono ""Brussels Panorama""",2017/07/15 15:30:43,50.836559,4.349931,0101000020E6100000226DE34F546611405516855D146B4940
12779632,1454,68476696,Entire home/apt,NA,Belgium,Brussel,Brussel,1,0,2,1,NA,89,NA,cosy and city center apartment,2017/07/15 15:30:06,50.834382,4.354398,0101000020E61000003C122F4FE76A11407F2F8507CD6A4940
6218323,1454,6039922,Entire home/apt,NA,Belgium,Brussel,Brussel,14,5,2,1,NA,95,NA,Beautiful loft in city centre,2017/07/15 14:55:38,50.849502,4.349159,0101000020E6100000906AD8EF896511407CF1457BBC6C4940
232354,1454,871030,Entire home/apt,NA,Belgium,Brussel,Brussel,2,0,4,1,NA,103,NA,"Overlooking the Opera,1Bedroom Flat",2017/07/15 14:55:35,50.849402,4.352449,0101000020E610000018080264E868114018946934B96C4940
9203906,1454,47872441,Entire home/apt,NA,Belgium,Brussel,Brussel,3,4,2,1,NA,95,NA,NA,2017/07/15 14:55:22,50.845168,4.353696,0101000020E610000071E7C2482F6A114018D00B772E6C4940
2445140,1454,12464162,Entire home/apt,NA,Belgium,Brussel,Watermaal-Bosvoorde,11,5,2,1,NA,89,NA,"Nice, Luminous & Cosy appartment !",2017/07/15 14:49:52,50.807971,4.39189,0101000020E61000008C84B69C4B911140E78EFE976B674940
7081198,1454,23683755,Entire home/apt,NA,Belgium,Brussel,Brussel,1,0,4,2,NA,95,NA,"Amazing apartment, Brussels centre",2017/07/15 14:43:51,50.853171,4.350507,0101000020E61000008813984EEB661140A47213B5346D4940
3741159,1454,19129168,Entire home/apt,NA,Belgium,Brussel,Brussel,18,5,2,2,NA,95,NA,"Large apptm in center, close to subway 1-2-3-4-5-6",2017/07/15 14:43:51,50.857748,4.348227,0101000020E61000003656629E95641140CE1ABCAFCA6D4940
3428554,1454,3196550,Entire home/apt,NA,Belgium,Brussel,Elsene,0,0,4,3,NA,89,NA,"Dupl 3 bed Garden/ Rue de la Réforme, 1050",2017/07/15 14:35:58,50.818545,4.358849,0101000020E610000029CFBC1C766F1140F4A62215C6684940
17246707,1454,116210917,Entire home/apt,NA,Belgium,Brussel,Brussel,14,4.5,4,1,NA,90,NA,The heart of Brussels FULL APPARTMENT,2017/07/15 14:31:01,50.854302,4.348182,0101000020E610000037397CD289641140257497C4596D4940
234012,1454,871030,Entire home/apt,NA,Belgium,Brussel,Brussel,11,4.5,4,1,NA,100,NA,"1Bedroom Downtown Flat, 55sqm.,Wi-Fi, Bath&Shower",2017/07/15 14:31:01,50.849005,4.349151,0101000020E61000007976F9D687651140FB912232AC6C4940
11527654,1454,41161396,Entire home/apt,NA,Belgium,Brussel,Brussel,10,4,4,1,NA,101,NA,apartment style 1,2017/07/15 14:30:50,50.854355,4.356941,0101000020E6100000F96706F1816D1140481630815B6D4940
16186192,1454,24649905,Entire home/apt,NA,Belgium,Brussel,Brussel,2,0,2,0,NA,89,NA,Exquisite stay in Brussels!!,2017/07/15 14:30:50,50.843396,4.352925,0101000020E610000061C3D32B65691140E2C96E66F46B4940
17134057,1454,24649905,Entire home/apt,NA,Belgium,Brussel,Brussel,1,0,2,0,NA,87,NA,Exquisite stay in Brussels!!.,2017/07/15 14:27:41,50.843054,4.352824,0101000020E6100000C2F9D4B14A69114089618731E96B4940
16510364,1454,40470411,Entire home/apt,NA,Belgium,Brussel,Brussel,7,4,2,0,NA,95,NA,Brussels Square Studios,2017/07/15 14:27:41,50.850023,4.352216,0101000020E61000000283A44FAB68114085ECBC8DCD6C4940
1165062,1454,871030,Entire home/apt,NA,Belgium,Brussel,Brussel,2,0,4,1,NA,101,NA,1Bedroom by the Grand Place& Opera!,2017/07/15 14:27:26,50.849934,4.351955,0101000020E61000009CA73AE46668114015E126A3CA6C4940
6789462,1454,6751592,Entire home/apt,NA,Belgium,Brussel,Brussel,5,4,3,1,NA,87,NA,luminous - Cozy - Good energy space,2017/07/15 14:27:22,50.856665,4.347724,0101000020E61000002123A0C2116411405D50DF32A76D4940
7117962,1454,28087661,Entire home/apt,NA,Belgium,Antwerpen,Antwerpen,0,0,4,2,NA,95,NA,Appartement the centre of Antwerp,2017/07/15 14:22:44,51.199676,4.405893,0101000020E610000089B3226AA29F1140E6E5B0FB8E994940
16893202,1454,8929600,Entire home/apt,NA,Belgium,Leuven,Leuven,2,0,2,1,NA,100,NA,"Nice, spacious and cosy house",2017/07/15 14:20:50,50.867795,4.702637,0101000020E610000095D6DF1280CF1240F05014E8136F4940
1142909,1454,5484043,Entire home/apt,NA,Belgium,Tournai,Tournai,20,4.5,8,3,NA,95,NA,La folie de Papierre Holidays house,2017/07/15 14:18:13,50.651669,3.388109,0101000020E6100000204432E4D81A0B409468C9E369534940
3904939,1454,18273467,Entire home/apt,NA,Belgium,Veurne,Koksijde,13,5,6,3,NA,100,NA,cozy and quite house near the beach,2017/07/15 14:16:36,51.128295,2.681116,0101000020E6100000394206F2EC720540C39E76F86B904940
14053723,1454,84303474,Entire home/apt,NA,Belgium,Oostende,Oostende,0,0,4,2,NA,97,NA,design appartement nr32,2017/07/15 14:16:36,51.214676,2.880733,0101000020E610000052103CBEBD0B0740389ECF807A9B4940
16284574,1454,106481704,Entire home/apt,NA,Belgium,Veurne,Alveringem,0,0,6,3,NA,100,NA,Ijzerrust,2017/07/15 14:16:36,50.920997,2.620308,0101000020E6100000CD936B0A64F60440685BCD3AE3754940
3597877,1454,18127849,Entire home/apt,NA,Belgium,Veurne,Alveringem,1,0,6,2,NA,95,NA,Chambres d'ami(e)s,2017/07/15 14:16:36,50.932264,2.617205,0101000020E6100000E36BCF2C09F004407C9E3F6D54774940
16292466,1454,13396751,Entire home/apt,NA,Belgium,Veurne,Koksijde,0,0,4,2,NA,95,NA,Very nice and neat appartment in a new residence,2017/07/15 14:16:36,51.113713,2.625939,0101000020E6100000DA53724EEC010540A510C8258E8E4940
19464911,1454,136206726,Entire home/apt,NA,Belgium,Moeskroen,Comines-Warneton,0,0,4,1,NA,91,NA,marguerite,2017/07/15 14:16:32,50.771979,3.007263,0101000020E61000004CC45BE7DF0E084072193735D0624940
2319219,1454,11843712,Entire home/apt,NA,Belgium,Veurne,Koksijde,27,5,5,2,NA,103,NA,Appartement op 50 m van het strand,2017/07/15 14:16:32,51.121277,2.64036,0101000020E61000001D554D10751F0540E5603601868F4940
6326352,1454,25537004,Entire home/apt,NA,Belgium,Oostende,Bredene,5,4.5,6,3,NA,89,NA,LUXE VAKANTIEWONING 300M STRAND,2017/07/15 14:16:28,51.2546,2.991066,0101000020E6100000986BD102B4ED0740E3C798BB96A04940
5397882,1454,27982786,Entire home/apt,NA,Belgium,Veurne,Koksijde,16,4.5,6,3,NA,92,NA,North Sea homebase (6p),2017/07/15 14:16:28,51.145194,2.708307,0101000020E6100000153944DC9CAA0540A7C98CB795924940
14751883,1454,70815829,Entire home/apt,NA,Belgium,Veurne,Koksijde,7,4.5,8,3,NA,82,NA,appartement en digue de mer,2017/07/15 14:16:22,51.132473,2.668354,0101000020E6100000CE3461FBC95805402F4D11E0F4904940
11584926,1454,30224864,Entire home/apt,NA,Belgium,Veurne,Alveringem,7,4.5,6,2,NA,100,NA,Holiday house 't Koekuitsnest 2,2017/07/15 14:16:16,50.985004000000004,2.696966,0101000020E6100000396403E962930540F0366F9C147E4940
15740999,1454,15555179,Entire home/apt,NA,Belgium,Oostende,Middelkerke,4,4.5,4,1,NA,95,NA,Sea view Apartment,2017/07/15 14:16:16,51.171065,2.77787,0101000020E6100000F05014E813390640C03E3A75E5954940
13454572,1454,76279345,Entire home/apt,NA,Belgium,Veurne,De Panne,6,4.5,6,2,NA,82,NA,Appartement cosi et chaleureux à La Panne,2017/07/15 14:16:10,51.101227,2.591514,0101000020E6100000580229B16BBB0440713C9F01F58C4940
16838066,1454,112086145,Entire home/apt,NA,Belgium,Veurne,Alveringem,1,0,2,2,NA,95,NA,The Oakfarm,2017/07/15 14:16:06,50.960059,2.659743,0101000020E6100000931E865627470540809D9B36E37A4940
5823391,1454,30224864,Entire home/apt,NA,Belgium,Veurne,Alveringem,13,4.5,6,2,NA,100,NA,Holiday house 1 't Koekuitsnest,2017/07/15 14:16:06,50.984631,2.697022,0101000020E610000077BD3445809305405BD07B63087E4940
8559225,1454,45049629,Entire home/apt,NA,Belgium,Veurne,Koksijde,22,4.5,4,2,NA,89,NA,Oostduinkerke zeedijk 2 slaapkamers,2017/07/15 14:16:06,51.131916,2.668017,0101000020E61000005260014C19580540D9E89C9FE2904940
8367533,1454,38358486,Entire home/apt,NA,Belgium,Veurne,De Panne,21,4,8,3,NA,95,NA,appartement op 50m van zee,2017/07/15 14:16:01,51.109397,2.606002,0101000020E6100000187C9A9317D90440E8A38CB8008E4940
19511969,1454,38316295,Entire home/apt,NA,Belgium,Veurne,Koksijde,3,5,6,3,NA,95,NA,Rustig gelegen gezellige moderne bungalow,2017/07/15 14:15:54,51.110649,2.666221,0101000020E61000007044F7AC6B540540E52A16BF298E4940
17782888,1454,121446979,Entire home/apt,NA,Belgium,Veurne,Koksijde,9,5,4,2,NA,89,NA,Appartement confortable (4p) au coeur de Koksijde,2017/07/15 14:15:54,51.118382,2.635995,0101000020E61000002D5BEB8B84160540B0373124278F4940
16362561,1454,81903912,Entire home/apt,NA,Belgium,Veurne,De Panne,12,5,4,2,NA,88,NA,Charmant authentiek vakantiehuisje Finilleke,2017/07/15 14:15:48,51.074127,2.596252,0101000020E61000009065C1C41FC50440136058FE7C894940
19324788,1454,134891156,Entire home/apt,NA,Belgium,Ieper,Ieper,0,0,3,1,NA,89,NA,Bed & Zorg Ypres Unit 2,2017/07/15 14:15:42,50.852507,2.876553,0101000020E61000007DAF21382E030740384E0AF31E6D4940
19454847,1454,136206726,Entire home/apt,NA,Belgium,Moeskroen,Comines-Warneton,0,0,6,2,NA,99,NA,emeuh,2017/07/15 14:15:42,50.770594,3.007399,0101000020E6100000512FF834270F0840363FFED2A2624940
8921723,1454,46491668,Entire home/apt,NA,Belgium,Ieper,Heuvelland,2,0,4,1,NA,89,NA,De Hulst,2017/07/15 14:15:35,50.776869,2.756494,0101000020E610000038F6ECB94C0D06405B23827170634940
10186552,1454,15754694,Entire home/apt,NA,Belgium,Ieper,Heuvelland,0,0,2,1,NA,95,NA,WOESTENHOFF,2017/07/15 14:15:35,50.794599,2.750671,0101000020E6100000E77118CC5F0106409737876BB5654940
19425317,1454,134891156,Entire home/apt,NA,Belgium,Ieper,Ieper,0,0,3,1,NA,89,NA,Bed & Zorg Ypres Unit 4,2017/07/15 14:15:35,50.851446,2.875329,0101000020E61000004EECA17DAC000740AF27BA2EFC6C4940
11782485,1454,21027854,Entire home/apt,NA,Belgium,Roeselare,Moorslede,0,0,4,2,NA,100,NA,Cottage voor zakentrip of toerisme,2017/07/15 14:15:34,50.891721,3.058473,0101000020E6100000929735B1C07708400514EAE923724940
13653758,1454,77738250,Entire home/apt,NA,Belgium,Tournai,Estaimpuis,28,5,4,1,NA,95,NA,B&B Saint-Léger,2017/07/15 14:15:34,50.705018,3.32224,0101000020E61000004EB4AB90F2930A40B18BA2073E5A4940
5858455,1454,30410120,Entire home/apt,NA,Belgium,Tournai,Mont-de-l'Enclus,1,0,4,2,NA,100,NA,gîte de la Rhosnes,2017/07/15 14:15:20,50.743561,3.506205,0101000020E6100000CD920035B50C0C4060CAC0012D5F4940
11407588,1454,59886444,Entire home/apt,NA,Belgium,Kortrijk,Zwevegem,1,0,6,3,NA,95,NA,Guesthouse B&N,2017/07/15 14:15:20,50.790223,3.44263,0101000020E6100000EDD3F198818A0B4004C6FA0626654940
7039774,1454,36914335,Entire home/apt,NA,Belgium,Oudenaarde,Ronse,0,0,4,2,NA,89,NA,Low Cost House with City Garden,2017/07/15 14:15:15,50.748653,3.585362,0101000020E6100000B891B245D2AE0C40B1868BDCD35F4940
13807432,1454,77414895,Entire home/apt,NA,Belgium,Gent,Gent,15,5,2,1,NA,100,NA,Loft lumineux avec terrasse au centre ville,2017/07/15 14:15:15,51.055407,3.717774,0101000020E6100000535A7F4B00BE0D40187C9A9317874940
16026927,1454,36382193,Entire home/apt,NA,Belgium,Ath,Ellezelles,0,0,2,0,NA,100,NA,"Le petit nid du gîte ""L'Archipel"" neuf et magique",2017/07/15 14:15:15,50.704686,3.661547,0101000020E6100000A3224E27D94A0D407BF99D26335A4940
2556562,1454,13089799,Entire home/apt,NA,Belgium,Tournai,Estaimpuis,26,5,8,3,NA,99,NA,Gîte Au détour du trieu,2017/07/15 14:15:08,50.696253,3.318175,0101000020E6100000083D9B559F8B0A40F65E7CD11E594940
15519879,1454,99757794,Entire home/apt,NA,Belgium,Oudenaarde,Ronse,0,0,6,1,NA,89,NA,"Renaixance, Just relax and,...",2017/07/15 14:15:01,50.747925,3.63009,0101000020E61000000A4B3CA06C0A0D402F6EA301BC5F4940
7157631,1454,37481874,Entire home/apt,NA,Belgium,Soignies,Lessines,41,4.5,4,2,NA,89,NA,Ogy. Countryside loft,2017/07/15 14:14:55,50.725568,3.771933,0101000020E610000017A06D35EB2C0E4017838769DF5C4940
4154482,1454,13089799,Entire home/apt,NA,Belgium,Tournai,Pecq,4,4.5,4,1,NA,95,NA,Au grenier des coccinelles,2017/07/15 14:14:55,50.696547,3.321811,0101000020E6100000C7F143A511930A403F90BC7328594940
6281067,1454,13696115,Entire home/apt,NA,Belgium,Moeskroen,Mouscron,7,5,6,3,NA,95,NA,"House,quiet area,next to lille,gent",2017/07/15 14:14:55,50.756314,3.221037,0101000020E6100000CAA5F10BAFC40940E4C0ABE5CE604940
5553890,1454,28792127,Entire home/apt,NA,Belgium,Kortrijk,Waregem,25,5,2,1,NA,89,NA,Beautiful poolhouse in our garden,2017/07/15 14:14:39,50.878676,3.445485,0101000020E610000055DE8E705A900B40DAE3857478704940
5790264,1454,30040724,Entire home/apt,NA,Belgium,Kortrijk,Kortrijk,4,5,6,3,NA,93,NA,Rental house Bissegem (Kortrijk),2017/07/15 14:14:39,50.824324,3.229774,0101000020E6100000D2C43BC093D6094069A7E67283694940
4609962,1454,19018292,Entire home/apt,NA,Belgium,Oostende,Oostende,0,0,4,2,NA,100,NA,Modern appartement aan de zeedijk,2017/07/15 14:14:19,51.218794,2.887667,0101000020E61000004FE8F527F1190740D0471971019C4940
1373308,1454,7442628,Entire home/apt,NA,Belgium,Oostende,Bredene,2,0,5,1,NA,100,NA,"Lovely apartment+garage, 4-5 pers",2017/07/15 14:14:19,51.248055,2.964019,0101000020E6100000EFC7ED974FB60740FD4D2844C09F4940
5188083,1454,22336306,Entire home/apt,NA,Belgium,Oostende,Oostende,6,4,4,2,NA,95,NA,6 persons,2017/07/15 14:14:19,51.221112,2.900292,0101000020E6100000AFCDC64ACC3307406760E4654D9C4940
14458749,1454,89070037,Entire home/apt,NA,Belgium,Oostende,Middelkerke,0,0,6,2,NA,100,NA,Villa Westende a louer,2017/07/15 14:14:19,51.155343,2.774404,0101000020E6100000F7216FB9FA310640CE548847E2934940
4899485,1454,25218365,Entire home/apt,NA,Belgium,Ieper,Ieper,7,5,3,0,NA,89,NA,Groundfloor flat in centre of Ypres,2017/07/15 14:09:24,50.847601,2.888502,0101000020E6100000DA71C3EFA61B0740488787307E6C4940
17416437,1454,414263,Entire home/apt,NA,Belgium,Gent,Gent,0,0,4,0,NA,93,NA,Studio Edville Ghent 4p (studio S3),2017/07/15 14:09:24,51.036853,3.730185,0101000020E6100000F33CB83B6BD70D4037E15E99B7844940
12169931,1454,65372641,Entire home/apt,NA,Belgium,Oostende,Oostende,16,4.5,4,2,NA,95,NA,Gezellig app vlak bij strand/restaurantjes/winkels,2017/07/15 14:09:15,51.23375,2.920058,0101000020E6100000A662635E475C074052B81E85EB9D4940
11268825,1454,31672900,Entire home/apt,NA,Belgium,Oostende,Oostende,8,4.5,4,2,NA,95,NA,your quiet pied-à-terre with view on te park,2017/07/15 14:09:08,51.228481,2.916065,0101000020E6100000F91400E319540740F2608BDD3E9D4940
13401450,1454,76281707,Entire home/apt,NA,Belgium,Ieper,Zonnebeke,0,0,2,1,NA,100,NA,Parel in de westhoek,2017/07/15 14:09:08,50.864581,3.02724,0101000020E6100000F224E99AC93708401ADF1797AA6E4940
3511642,1454,17115299,Entire home/apt,NA,Belgium,Gent,Gent,3,4.5,4,2,NA,95,NA,Colourful apartment centre Gent,2017/07/15 14:09:08,51.050466,3.708927,0101000020E6100000DA0242EBE1AB0D40ACC77DAB75864940
15894551,1454,103087950,Entire home/apt,NA,Belgium,Gent,Gent,7,5,2,1,NA,100,NA,"Large, Luxurious, Bright apt in Museum area",2017/07/15 14:09:08,51.040278,3.72508,0101000020E610000094DE37BEF6CC0D40C85F5AD427854940
4846544,1454,22495683,Entire home/apt,NA,Belgium,Ieper,Langemark-Poelkapelle,42,4.5,4,2,NA,100,NA,Huis vlakbij Ieper/A full house,2017/07/15 14:09:03,50.904453,2.94532,0101000020E6100000AB09A2EE0390074071E2AB1DC5734940
3532461,1454,17783615,Entire home/apt,NA,Belgium,Brugge,Jabbeke,36,5,4,2,NA,100,NA,Farm De Hagepoorter,2017/07/15 14:08:37,51.16927,3.067977,0101000020E6100000A20A7F86378B0840D218ADA3AA954940
5871266,1454,30486339,Entire home/apt,NA,Belgium,Oostende,Bredene,38,4.5,6,3,NA,89,NA,Holiday house at the Belgium Cost,2017/07/15 14:08:33,51.249398,2.988646,0101000020E6100000DA91EA3BBFE807400AD80E46EC9F4940
12531238,1454,9609237,Entire home/apt,NA,Belgium,Oostende,De Haan,47,5,4,2,NA,95,NA,"Sunny and cosy house with garden, close to beach",2017/07/15 14:08:09,51.262466,3.002286,0101000020E6100000C4E8B985AE040840EE27637C98A14940
3187157,1454,14491779,Entire home/apt,NA,Belgium,Oostende,De Haan,4,4,4,1,NA,93,NA,Appartement met aparte slaapkamer,2017/07/15 14:07:58,51.256203,2.998921,0101000020E61000000A4D124BCAFD07408C118942CBA04940
7894171,1454,41620878,Entire home/apt,NA,Belgium,Oostende,De Haan,46,4.5,5,2,NA,95,NA,Appart. neuf à 500m de la plage,2017/07/15 14:07:52,51.260269,3.006423,0101000020E6100000A4897780270D0840D1949D7E50A14940
16542031,1454,108859246,Entire home/apt,NA,Belgium,Brugge,Knokke-Heist,5,5,4,2,NA,100,NA,Ruim appartement met prachtig zicht op Zegemeer,2017/07/15 14:07:41,51.34527,3.284705,0101000020E6100000BB0F406A13470A401C25AFCE31AC4940
2282261,1454,11221385,Entire home/apt,NA,Belgium,Oostende,De Haan,37,4.5,4,1,NA,89,NA,Holiday at the Belgian seaside,2017/07/15 14:07:30,51.265181,3.035602,0101000020E6100000A6608DB3E9480840A2427573F1A14940
15177193,1454,7354917,Entire home/apt,NA,Belgium,Veurne,Koksijde,6,5,10,5,NA,100,NA,Duinenhuisje 4 tot 10 pers.,2017/07/15 14:06:53,51.12345,2.703769,0101000020E61000004D8237A451A105407958A835CD8F4940
16626085,1454,81729866,Entire home/apt,NA,Belgium,Roeselare,Moorslede,2,0,4,1,NA,89,NA,Gastenverblijf De Kouterhoeve,2017/07/15 14:06:53,50.888977,3.073339,0101000020E6100000B62BF4C132960840B6F292FFC9714940
11003952,1454,57101254,Entire home/apt,NA,Belgium,Veurne,De Panne,10,3.5,8,4,NA,84,NA,"Cosy House with 4 bedrooms, garden.",2017/07/15 14:06:53,51.082257,2.589074,0101000020E61000002864E76D6CB60440FC6EBA65878A4940
14415169,1454,81729866,Entire home/apt,NA,Belgium,Roeselare,Moorslede,0,0,2,1,NA,89,NA,Studio at an authentic farm with splendid views,2017/07/15 14:06:51,50.890782,3.074014,0101000020E6100000B491EBA694970840C8EE022505724940
8914066,1454,46620282,Entire home/apt,NA,Belgium,Oostende,Middelkerke,25,4.5,6,3,NA,89,NA,Mannekin **** (rustig dichtbij Nieuwpoort),2017/07/15 14:06:51,51.126874,2.821253,0101000020E610000063EFC517ED9106403A5B40683D904940
17507423,1454,106615236,Entire home/apt,NA,Belgium,Oostende,Oostende,4,4.5,4,2,NA,95,NA,Kunstzinnig appartement met uitzicht op zee,2017/07/15 14:06:51,51.233773,2.914255,0101000020E6100000C6A2E9EC645007400AD80E46EC9D4940
18248409,1454,116336493,Entire home/apt,NA,Belgium,Oostende,Oostende,1,0,4,2,NA,89,NA,ruim appartement in oostende,2017/07/15 14:06:49,51.233662,2.914956,0101000020E6100000583B8A73D4510740B328ECA2E89D4940
7363968,1454,38582608,Entire home/apt,NA,Belgium,Oostende,De Haan,40,4.5,4,2,NA,89,NA,Zeezicht Blankenberge/bij Brugge,2017/07/15 14:06:49,51.312803,3.118161,0101000020E61000001F4DF564FEF108409C8BBFED09A84940
17695363,1454,120382294,Entire home/apt,NA,Belgium,Oostende,Middelkerke,0,0,7,2,NA,100,NA,Cap d' ail Middelkerke,2017/07/15 14:06:49,51.179862,2.810634,0101000020E61000008F34B8AD2D7C064086E5CFB705974940
14900343,1454,54795693,Entire home/apt,NA,Belgium,Oostende,De Haan,2,0,5,3,NA,96,NA,**Stijlvol appartement in het prachtige De Haan**,2017/07/15 14:06:49,51.267421,3.032874,0101000020E6100000111C977153430840BEA1F0D93AA24940
5745632,1454,29802167,Entire home/apt,NA,Belgium,Veurne,Koksijde,18,4.5,4,2,NA,89,NA,Zongericht appart. met duinzicht,2017/07/15 14:06:49,51.132391,2.669799,0101000020E6100000E525FF93BF5B054072A43330F2904940
6948188,1454,36430101,Entire home/apt,NA,Belgium,Brugge,Brugge,9,4,5,3,NA,95,NA,"Bruges by the sea, Zeebrugge",2017/07/15 14:06:49,51.329319,3.17999,0101000020E610000038DBDC989E700940C879FF1F27AA4940
12943197,1454,71101782,Entire home/apt,NA,Belgium,Oostende,De Haan,28,5,4,1,NA,89,NA,Renovated beach style appartment,2017/07/15 14:06:49,51.303164,3.080962,0101000020E610000001C0B167CFA508408BA9F413CEA64940
16446734,1454,107871789,Entire home/apt,NA,Belgium,Brugge,Brugge,18,4,3,1,NA,95,NA,Cosy appartment in heart of Bruges,2017/07/15 14:06:43,51.201228,3.229501,0101000020E6100000C231CB9E04D609400E85CFD6C1994940
19325731,1454,106610704,Entire home/apt,NA,Belgium,Oostende,Bredene,0,0,4,2,NA,95,NA,Modernes duplex Appartement mit Meeresblick,2017/07/15 14:06:43,51.247169,2.96164,0101000020E61000001A34F44F70B10740E2CAD93BA39F4940
6538973,1454,34197663,Entire home/apt,NA,Belgium,Oostende,Oostende,3,4.5,2,1,NA,84,NA,New duplex appartement (weekly),2017/07/15 14:06:43,51.22364,2.907281,0101000020E6100000E5417A8A1C420740EA094B3CA09C4940
12079651,1454,9395896,Entire home/apt,NA,Belgium,Veurne,Koksijde,9,5,2,2,NA,100,NA,Rustige uitvalsbasis aan de duinen,2017/07/15 14:06:43,51.11099,2.657475,0101000020E61000003480B740824205406E179AEB348E4940
7191130,1454,37661347,Entire home/apt,NA,Belgium,Veurne,De Panne,19,4.5,4,0,NA,100,NA,Studio Beau Soleil,2017/07/15 14:06:43,51.103328,2.593118,0101000020E6100000F75965A6B4BE04406B6116DA398D4940
9832899,1454,14491779,Entire home/apt,NA,Belgium,Oostende,De Haan,7,3,8,2,NA,100,NA,Appartement met 2 slaapkamers,2017/07/15 14:06:43,51.257013,2.999609,0101000020E6100000514CDE0033FF0740CCD24ECDE5A04940
18031290,1454,124022506,Entire home/apt,NA,Belgium,Brugge,Brugge,5,5,6,3,NA,95,NA,Familie appartement Zeebrugge,2017/07/15 14:06:40,51.32983,3.18132,0101000020E6100000C1E270E657730940AE9E93DE37AA4940
